id;name;geoid;geoname;value;datetime
600;Precio mercado SPOT Diario España;3;España;185;2022-01-08T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;169.52;2022-01-08T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;162.8;2022-01-08T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;161.73;2022-01-08T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;189.9;2022-01-08T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.68;2022-01-08T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;210;2022-01-08T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;210;2022-01-08T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;209.37;2022-01-08T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;185.3;2022-01-08T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;147.94;2022-01-08T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;109.18;2022-01-09T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;89.61;2022-01-09T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;80.24;2022-01-09T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;55.46;2022-01-09T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;45.82;2022-01-09T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;48.5;2022-01-09T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;74.29;2022-01-09T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;89.78;2022-01-09T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;104.79;2022-01-09T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;140;2022-01-09T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;140;2022-01-09T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;120;2022-01-09T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;69.77;2022-01-09T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;69.77;2022-01-09T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;57.96;2022-01-09T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;14;2022-01-09T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;92.52;2022-01-09T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;159.9;2022-01-09T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.9;2022-01-09T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;240;2022-01-09T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;230.82;2022-01-09T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;214.02;2022-01-09T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;215.88;2022-01-09T22:00:00+01:00
